transaction_id,customer_id,merchant_id,transaction_amount,transaction_currency,transaction_date,payment_method,product_category,product_name,status,region,timestamp,ip_address,device_type
TXN-1000160,671291,MERCH-942385,32277.7,AUD,2026-07-08,Bank Transfer,Sports,Football,Failed,Latin America,2026-07-08 23:00:37,166.4.244.232,Tablet
TXN-1000161,30582,MERCH-161675,21304.89,INR,2026-03-24,Credit Card,Sports,Yoga Mat,Pending,India,2026-03-24 09:08:35,178.172.251.141,Desktop
TXN-1000162,993639,MERCH-257894,49829.75,GBP,2026-05-05,Credit Card,Home,Coffee Maker,Failed,US-East,2026-05-05 10:33:04,16.199.122.222,Desktop
TXN-1000163,693492,MERCH-696512,31158.88,INR,2026-08-03,Debit Card,Food,Protein Bars,Failed,Asia-Pacific,2026-08-03 08:39:11,239.137.93.16,Desktop
TXN-1000164,389449,MERCH-870217,40440.57,USD,2026-08-17,Bank Transfer,Sports,Football,Failed,US-West,2026-08-17 09:08:04,215.99.91.55,Tablet
TXN-1000165,580631,MERCH-864865,-3644.9,USD,2026-03-19,Cash,Books,Python Programming,Refunded,Europe,2026-03-19 22:50:02,110.31.249.170,Desktop
TXN-1000166,581253,MERCH-236206,-3605.94,USD,2026-06-24,Wallet,Beauty,Face Serum,Refunded,Asia-Pacific,2026-06-24 08:49:52,47.201.152.65,Desktop
TXN-1000167,243598,MERCH-800073,8106.41,USD,2026-03-03,Bank Transfer,Sports,Football,Pending,US-East,2026-03-03 22:58:13,122.226.25.8,Tablet
TXN-1000168,195228,MERCH-586947,16661.44,USD,2026-04-07,Debit Card,Beauty,Skin Cleanser,Failed,US-West,2026-04-07 15:46:51,41.6.132.226,Tablet
TXN-1000169,246456,MERCH-259046,11305.17,CAD,2026-06-28,Credit Card,Sports,Yoga Mat,Pending,India,2026-06-28 16:41:18,13.9.56.249,Desktop
TXN-1000170,793687,MERCH-156182,14645.78,GBP,2026-13-15,Debit Card,Sports,Yoga Mat,Completed,US-West,2026-03-17 14:26:30,55.140.176.25,Mobile
TXN-1000171,264820,MERCH-831005,19219.12,AUD,2026-03-24,Cash,Home,Desk Lamp,Completed,Latin America,2026-03-24 22:55:00,231.105.193.47,Mobile
TXN-1000172,308554,MERCH-364020,-2965.13,USD,2026-07-20,Credit Card,Books,Python Programming,Refunded,Latin America,2026-07-20 10:29:06,55.230.74.82,Mobile
TXN-1000173,976496,MERCH-468234,33511.8,AUD,2026-03-27,Debit Card,Books,Football,Pending,Asia-Pacific,2026-03-27 16:01:05,114.34.185.37,Tablet
TXN-1000174,471520,MERCH-061960,47434.4,EUR,2026-08-02,Credit Card,Home,Desk Lamp,Completed,Asia-Pacific,2026-08-02 01:35:46,68.18.62.130,Mobile
TXN-1000175,234193,MERCH-335892,-1057.11,AUD,2026-07-17,Debit Card,Books,ML Handbook,Refunded,Asia-Pacific,2026-07-17 16:49:19,151.147.187.36,Mobile
TXN-1000176,80524,MERCH-054849,10682.21,INR,2026-06-28,Debit Card,Books,Python Programming,Completed,Latin America,2026-06-28 03:26:13,158.127.50.201,Tablet
TXN-1000177,376483,MERCH-900721,1504.73,AUD,2026-08-07,Bank Transfer,Home,Coffee Maker,Pending,US-West,2026-08-07 05:47:50,189.215.47.99,Mobile
TXN-1000178,988974,MERCH-466480,47063.02,INR,2026-07-02,Wallet,Food,Olive Oil,Failed,Europe,2026-07-02 23:38:55,4.26.133.129,Tablet
TXN-1000179,154123,MERCH-415728,14872.58,GBP,2026-05-15,Credit Card,Food,Protein Bars,Pending,India,2026-05-15 06:19:53,164.77.80.84,Tablet
TXN-1000180,597722,MERCH-808042,34304.13,USD,2026-08-18,Credit Card,Food,Olive Oil,Completed,India,2026-08-18 12:33:23,22.149.36.133,Mobile
TXN-1000181,492919,MERCH-783577,2483.21,EUR,2026-05-23,Cash,Books,ML Handbook,Failed,Europe,2026-05-23 14:00:43,118.250.123.127,Mobile
TXN-1000182,794600,MERCH-707885,5068.47,GBP,2026-05-09,Wallet,Electronics,Wireless Headphones,Failed,US-East,2026-05-09 16:59:54,174.225.106.72,Desktop
TXN-1000000,159027,MERCH-495882,-4556.9,INR,2026-06-11,Cash,Electronics,Gaming Mouse,Refunded,India,2026-06-11 02:02:19,246.108.223.99,Desktop
TXN-1000184,245267,MERCH-875589,-846.97,AUD,2026-04-24,Debit Card,Home,Desk Lamp,Refunded,US-East,2026-04-24 01:03:20,52.14.235.198,Desktop
TXN-1000185,418485,MERCH-785580,43080.22,CAD,2026-05-06,Cash,Home,Desk Lamp,Pending,Europe,2026-05-06 00:38:15,233.39.193.160,Mobile
TXN-1000186,33903,MERCH-158725,40008.0,GBP,2026-03-29,Cash,Books,ML Handbook,Completed,Asia-Pacific,2026-03-29 20:19:05,4.183.61.242,Tablet
TXN-1000187,282726,MERCH-537613,-4611.24,AUD,2026-04-26,Cash,Food,,Refunded,US-East,2026-04-26 01:40:23,183.51.245.127,Mobile
TXN-1000188,974935,MERCH-816365,-707.83,INR,2026-08-12,Wallet,Food,Olive Oil,Refunded,US-East,2026-08-12 04:49:28,197.226.239.71,Tablet
TXN-1000189,77940,MERCH-925253,-2943.49,USD,2026-06-03,Cash,Home,Coffee Maker,Refunded,India,2026-06-03 05:42:40,28.8.252.249,Mobile
TXN-1000190,990708,MERCH-417270,20027.28,USD,2026-06-02,Credit Card,Clothing,Winter Jacket,Failed,Asia-Pacific,2026-06-02 10:07:27,240.51.114.165,Tablet
TXN-1000191,400897,MERCH-022575,8095.99,CAD,2026-04-12,Debit Card,Books,Python Programming,Completed,US-East,2026-04-12 22:16:59,10.30.33.162,Desktop
TXN-1000192,571206,MERCH-960656,45372.3,GBP,2026-06-24,Credit Card,Sports,Yoga Mat,Pending,India,2026-06-24 05:59:32,143.174.93.225,Mobile
TXN-1000193,716892,MERCH-584427,-2690.97,USD,2026-06-09,Credit Card,Food,Protein Bars,Refunded,Latin America,2026-06-09 10:16:58,235.212.100.180,Tablet
TXN-1000194,887663,MERCH-193103,-3572.6,AUD,2026-07-20,Bank Transfer,Electronics,Wireless Headphones,Refunded,US-West,2026-07-20 19:01:56,6.254.14.127,Mobile
TXN-1000195,859264,MERCH-496951,46819.66,INR,2026-08-15,Bank Transfer,Clothing,Running Shoes,Completed,Asia-Pacific,2026-08-15 00:27:42,226.50.182.24,Desktop
TXN-1000196,340390,MERCH-350747,15932.18,GBP,2026-04-11,Debit Card,Clothing,Winter Jacket,Failed,Asia-Pacific,2026-04-11 22:21:54,36.12.19.5,Desktop
TXN-1000197,418442,MERCH-025419,30223.32,INR,2026-03-27,Debit Card,Sports,Yoga Mat,Completed,Latin America,2026-03-27 12:03:30,30.183.191.57,Tablet
TXN-1000198,251390,MERCH-276925,18872.8,INR,2026-07-21,Wallet,Sports,Yoga Mat,Failed,Europe,2026-07-21 14:45:59,243.140.180.174,Mobile
TXN-1000199,690746,MERCH-629394,-1884.44,CAD,2026-02-21,Cash,Food,Olive Oil,Refunded,Asia-Pacific,2026-02-21 00:10:24,45.172.7.69,Desktop
TXN-1000200,621172,MERCH-610455,12838.65,USD,2026-03-24,Credit Card,Beauty,Face Serum,Pending,India,2026-03-24 06:07:40,57.164.27.224,Desktop
TXN-1000201,518322,MERCH-865755,24299.18,EUR,2026-06-17,Bank Transfer,Clothing,Winter Jacket,Completed,Latin America,2026-06-17 03:50:58,126.44.64.46,Mobile
TXN-1000202,700070,MERCH-488089,-2977.61,AUD,2026-05-07,Credit Card,Books,Python Programming,Refunded,US-West,2026-05-07 19:36:24,141.69.253.127,Mobile
TXN-1000203,156603,MERCH-132385,-4566.93,CAD,2026-03-10,Credit Card,Clothing,Running Shoes,Refunded,Asia-Pacific,2026-03-10 09:29:51,220.69.73.118,Desktop
TXN-1000204,788460,MERCH-280698,27185.59,EUR,2026-06-21,Wallet,Electronics,Wireless Headphones,Failed,Asia-Pacific,2026-06-21 21:18:09,140.1.83.183,Tablet
TXN-1000205,433775,MERCH-315563,39359.48,AUD,2026-07-14,Bank Transfer,Clothing,Running Shoes,Pending,Europe,2026-07-14 15:59:06,46.205.173.72,Tablet
TXN-1000206,359236,MERCH-186747,17981.52,EUR,2026-08-03,Credit Card,Books,Python Programming,Pending,Asia-Pacific,2026-08-03 13:20:05,55.200.52.155,Mobile
TXN-1000207,527722,MERCH-110380,7283.97,EUR,2026-06-06,Debit Card,Beauty,Skin Cleanser,Completed,Asia-Pacific,2026-06-06 02:42:57,208.253.232.125,Tablet
TXN-1000208,61544,MERCH-731404,-3758.16,CAD,2026-07-28,Bank Transfer,Books,ML Handbook,Refunded,US-East,2026-07-28 17:31:12,195.76.237.66,Desktop
TXN-1000209,949993,,15513.2,EUR,2026-04-20,Cash,Sports,Yoga Mat,Failed,India,2026-04-20 14:22:09,244.239.83.98,Desktop
TXN-1000210,306915,MERCH-108256,-369.25,AUD,2026-07-06,Wallet,Sports,Football,Refunded,Europe,2026-07-06 02:11:19,12.73.105.166,Tablet
TXN-1000211,161929,MERCH-549193,35354.97,EUR,2026-04-09,Debit Card,Books,ML Handbook,Completed,India,2026-04-09 02:07:46,212.97.191.160,Tablet
TXN-1000212,447238,MERCH-184628,5794.92,CAD,2026-07-08,Debit Card,Books,ML Handbook,Completed,Europe,2026-07-08 23:07:24,119.26.102.168,Mobile
TXN-1000213,785902,MERCH-509461,-1453.41,EUR,2026-06-06,Bank Transfer,Beauty,Skin Cleanser,Refunded,Europe,2026-06-06 00:34:02,138.192.233.142,Tablet
TXN-1000214,850714,MERCH-238391,818.41,GBP,2026-08-15,Cash,Electronics,Bluetooth Speaker,Failed,Latin America,,149.117.10.145,Tablet
TXN-1000215,470781,MERCH-750613,-21.18,GBP,2026-02-21,Debit Card,Food,Olive Oil,Refunded,Latin America,2026-02-21 14:53:58,20.144.4.117,Desktop
TXN-1000216,515224,MERCH-013883,29800.39,USD,2026-07-02,Wallet,Clothing,Winter Jacket,Failed,Europe,2026-07-02 11:29:35,206.179.72.57,Tablet
TXN-1000217,95302,MERCH-997497,-3395.92,EUR,2026-06-26,Debit Card,Food,Olive Oil,Refunded,Latin America,2026-06-26 10:47:24,189.19.153.99,Tablet
TXN-1000218,759938,MERCH-321911,11791.46,INR,2026-06-12,Cash,Food,Olive Oil,Failed,US-West,2026-06-12 15:03:47,209.241.93.249,Tablet
TXN-1000219,520042,MERCH-449542,-260.69,USD,2026-04-24,Debit Card,Food,Olive Oil,Refunded,US-East,2026-04-24 09:07:13,206.106.10.13,Mobile
TXN-1000220,502895,MERCH-703903,3735.87,CAD,2026-03-02,Wallet,Books,ML Handbook,Completed,US-West,2026-03-02 10:29:33,97.30.252.142,Tablet
TXN-1000221,794602,MERCH-017059,33953.04,AUD,2026-03-01,Debit Card,Books,ML Handbook,Completed,Asia-Pacific,2026-03-01 06:11:35,43.160.19.90,Mobile
TXN-1000222,25592,MERCH-821311,187.58,AUD,2026-06-29,Bank Transfer,Food,Olive Oil,Pending,Europe,2026-06-29 01:13:35,5.115.88.162,Mobile
TXN-1000223,559663,MERCH-283308,-4076.94,AUD,2026-08-17,Credit Card,Electronics,Bluetooth Speaker,Refunded,US-East,2026-08-17 06:06:21,240.139.75.188,Tablet
TXN-1000224,110409,MERCH-963467,10426.82,USD,2026-06-25,Debit Card,Books,Python Programming,Pending,Latin America,2026-06-25 21:12:34,122.111.225.147,Mobile
TXN-1000225,173403,MERCH-459300,9567.23,AUD,2026-04-12,Cash,,Gaming Mouse,Completed,US-East,2026-04-12 22:24:15,243.114.170.17,Mobile
TXN-1000226,133974,MERCH-397997,28879.71,GBP,2026-04-29,Wallet,Sports,Football,Failed,India,2026-04-29 00:18:47,87.68.26.157,Tablet
TXN-1000227,12371,MERCH-086879,-3055.72,GBP,2026-04-15,Wallet,Electronics,Bluetooth Speaker,Refunded,Europe,2026-04-15 15:27:31,222.54.229.230,Mobile
TXN-1000228,249471,MERCH-788062,5025.58,EUR,2026-04-28,Debit Card,Clothing,Winter Jacket,,Latin America,2026-04-28 14:13:26,79.30.66.56,Desktop
TXN-1000229,596702,MERCH-469137,7939.18,EUR,2026-04-02,Wallet,Clothing,Running Shoes,Completed,Latin America,2026-04-02 10:56:50,220.71.170.180,Desktop
TXN-1000230,317689,MERCH-670433,37253.7,CAD,2026-04-23,Wallet,Books,Python Programming,Failed,India,2026-04-23 00:24:47,126.240.185.149,Tablet
TXN-1000231,472103,MERCH-151606,1816.24,AUD,2026-06-13,Credit Card,Electronics,Gaming Mouse,Failed,US-West,2026-06-13 10:48:07,35.231.153.67,Mobile
TXN-1000232,995275,MERCH-647376,49574.89,CAD,2026-07-20,Bank Transfer,Home,Coffee Maker,Pending,Latin America,2026-07-20 19:43:31,82.24.12.236,Mobile
TXN-1000233,481072,MERCH-032111,-3040.69,USD,2026-07-04,Bank Transfer,Beauty,Skin Cleanser,Refunded,US-West,2026-07-04 15:20:27,130.217.150.212,Mobile
TXN-1000234,752097,MERCH-955901,15234.17,AUD,2026-03-14,Bank Transfer,Home,Desk Lamp,Pending,Asia-Pacific,2026-03-14 02:35:20,78.164.216.156,Tablet
TXN-1000235,549361,MERCH-563289,7133.66,GBP,2026-04-06,Wallet,Home,Coffee Maker,Completed,Europe,2026-04-06 23:38:57,82.246.223.105,Tablet
TXN-1000236,460201,MERCH-408622,-894.3,USD,2026-04-01,Cash,,Bluetooth Speaker,Refunded,Asia-Pacific,2026-04-01 02:22:43,12.49.197.219,Tablet
TXN-1000237,568395,MERCH-860112,39519.51,CAD,2026-05-04,Debit Card,Home,Desk Lamp,Completed,US-East,2026-05-04 04:48:10,239.153.100.120,Desktop
TXN-1000238,56076,MERCH-308659,23468.32,CAD,2026-05-07,,Home,Desk Lamp,Completed,US-West,2026-05-07 07:59:13,84.113.163.99,Desktop
TXN-1000239,732897,MERCH-735754,22975.82,GBP,2026-03-05,Bank Transfer,Food,Olive Oil,Completed,US-East,2026-03-05 01:19:25,130.207.169.97,Desktop
TXN-1000240,401014,MERCH-961848,42080.21,CAD,2026-03-25,Cash,Electronics,Wireless Headphones,Completed,Europe,2026-03-25 17:26:54,160.216.67.57,Tablet
TXN-1000241,865483,MERCH-318682,27661.92,USD,2026-07-09,Debit Card,Clothing,Winter Jacket,Failed,US-West,2026-07-09 00:25:17,159.179.33.71,Mobile
TXN-1000242,85522,MERCH-764177,21868.9,EUR,2026-05-13,Wallet,Electronics,Wireless Headphones,Failed,Latin America,2026-05-13 18:16:37,165.234.22.179,Mobile
TXN-1000243,65400,MERCH-161232,-3158.35,USD,2026-03-22,Credit Card,Food,Olive Oil,Refunded,India,2026-03-22 07:41:47,151.155.157.126,Tablet
TXN-1000244,894050,MERCH-160306,38622.29,EUR,2026-07-15,Credit Card,Clothing,Winter Jacket,Completed,US-West,2026-07-15 23:59:22,230.217.24.29,Mobile
TXN-1000245,375432,MERCH-023690,45837.86,AUD,2026-05-16,Cash,Beauty,Face Serum,Failed,Asia-Pacific,2026-05-16 20:21:54,153.246.106.236,Mobile
TXN-1000246,443633,MERCH-853081,11078.48,GBP,2026-03-20,Cash,Books,Python Programming,Failed,US-East,2026-03-20 14:29:06,225.172.53.50,Mobile
TXN-1000247,904214,MERCH-445762,33504.89,INR,2026-03-30,Debit Card,Electronics,Bluetooth Speaker,Failed,Asia-Pacific,2026-03-30 14:25:51,240.109.179.64,Mobile
TXN-1000248,677424,MERCH-370458,38510.96,USD,2026-05-19,Credit Card,Books,Python Programming,Completed,Asia-Pacific,2026-08-15 25:70:99,120.178.108.201,Tablet
TXN-1000249,8579,MERCH-366329,23760.59,GBP,2026-04-23,Wallet,Books,Python Programming,Completed,Latin America,2026-04-23 07:09:38,5.79.96.79,Mobile
TXN-1000250,343479,MERCH-808019,18407.29,USD,2026-06-23,Cash,Food,Protein Bars,Pending,Latin America,2026-06-23 14:58:26,192.218.87.137,Tablet
TXN-1000251,529793,MERCH-598468,39819.25,EUR,2026-02-22,Debit Card,Beauty,Face Serum,Completed,US-East,2026-02-22 02:04:19,98.155.185.179,Desktop
TXN-1000252,845984,MERCH-680872,39612.2,CAD,2026-03-10,Credit Card,Electronics,Bluetooth Speaker,Pending,US-West,2026-03-10 12:12:11,96.112.143.124,Desktop
TXN-1000253,377472,MERCH-662966,-2267.62,INR,2026-04-12,Bank Transfer,Food,Olive Oil,Refunded,,2026-04-12 16:20:59,94.74.133.55,Desktop
TXN-1000254,568509,MERCH-707118,10920.54,GBP,2026-07-15,Wallet,Books,Python Programming,Failed,US-West,2026-07-15 13:57:42,26.243.83.25,Desktop
TXN-1000255,303787,MERCH-633533,-187.6,INR,2026-05-12,Debit Card,Sports,Football,Refunded,US-West,2026-05-12 08:49:44,190.50.171.150,Desktop
TXN-1000256,,MERCH-932648,16886.08,USD,2026-05-23,Credit Card,Clothing,Running Shoes,Failed,India,2026-05-23 06:57:02,240.193.181.147,Mobile
TXN-1000257,735286,MERCH-834715,-309.67,USD,2026-03-04,Debit Card,Books,Python Programming,Refunded,India,2026-03-04 11:08:28,164.204.33.102,Tablet
TXN-1000258,575691,MERCH-467447,37265.27,GBP,2026-08-08,Wallet,Beauty,Face Serum,Completed,Latin America,2026-08-08 03:20:19,186.85.85.223,Tablet
TXN-1000259,704735,MERCH-501992,8493.32,AUD,2026-03-02,Credit Card,Beauty,Skin Cleanser,Pending,India,2026-03-02 00:43:34,193.65.144.228,Desktop
TXN-1000260,263579,MERCH-103784,36212.54,CAD,2026-07-06,Bank Transfer,Home,Coffee Maker,Completed,US-East,2026-07-06 17:45:53,100.56.140.57,Mobile
TXN-1000261,417739,MERCH-570718,-177.17,INR,2026-04-22,Bank Transfer,Food,Olive Oil,Refunded,India,2026-04-22 09:37:49,152.115.189.222,Desktop
TXN-1000262,141752,MERCH-024621,41933.7,AUD,2026-04-06,Credit Card,Food,Protein Bars,Pending,India,2026-04-06 22:14:32,215.110.235.64,Desktop
TXN-1000263,268621,MERCH-416451,-3994.75,INR,2026-08-04,Wallet,Home,Coffee Maker,Refunded,Asia-Pacific,2026-08-04 12:02:13,133.90.218.69,Tablet
TXN-1000264,197458,MERCH-072729,10829.14,CAD,2026-07-05,Cash,Food,Olive Oil,Pending,US-East,2026-07-05 14:48:21,15.46.254.229,Tablet
TXN-1000265,557391,MERCH-480391,37314.55,GBP,2026-08-16,Wallet,Beauty,Face Serum,Failed,Europe,2026-08-16 12:45:11,242.182.83.13,Mobile
TXN-1000266,444744,MERCH-428061,22527.46,GBP,2026-07-11,Wallet,Beauty,Face Serum,Completed,US-West,2026-07-11 17:00:00,15.95.47.86,Desktop
TXN-1000267,450533,MERCH-730997,21547.43,EUR,2026-07-31,Cash,Books,ML Handbook,Completed,Europe,2026-07-31 21:10:02,98.130.176.101,Mobile
TXN-1000268,746034,MERCH-216461,-11.77,CAD,2026-04-27,Wallet,Electronics,Wireless Headphones,Refunded,Europe,2026-04-27 10:50:35,114.218.48.50,Desktop
TXN-1000269,601894,merchant-12,6541.23,GBP,2026-04-25,Debit Card,Clothing,Winter Jacket,Completed,India,2026-04-25 19:35:11,191.241.70.136,Desktop
TXN-1000270,412284,MERCH-761810,45144.05,USD,2026-05-23,Debit Card,Beauty,Face Serum,Failed,US-West,2026-05-23 11:03:48,129.137.75.245,Mobile
TXN-1000271,,MERCH-685338,4794.28,USD,2026-06-09,Credit Card,Clothing,Winter Jacket,Pending,Europe,2026-06-09 03:50:53,27.59.127.221,Tablet
TXN-1000272,460322,MERCH-705727,49230.36,AUD,2026-06-28,Wallet,Beauty,Skin Cleanser,Pending,US-East,2026-06-28 05:05:45,191.44.230.19,Desktop
TXN-1000273,41918,MERCH-437009,17204.97,EUR,2026-05-27,Wallet,Beauty,Skin Cleanser,Completed,Asia-Pacific,2026-05-27 19:01:12,152.1.238.67,Mobile
TXN-1000274,171176,MERCH-023721,49316.98,INR,2026-02-28,Wallet,Sports,Yoga Mat,Completed,Europe,2026-02-28 07:57:36,207.199.56.88,Desktop
TXN-1000275,581602,MERCH-752389,20127.84,GBP,2026-08-19,Debit Card,Food,Protein Bars,Pending,US-West,2026-08-19 22:19:43,49.170.174.163,Desktop
TXN-1000276,501545,MERCH-705814,-73.26,GBP,2026-02-26,Cash,Food,Protein Bars,Refunded,India,2026-02-26 15:07:31,101.151.58.208,Mobile
TXN-1000277,96109,MERCH-282303,40338.03,GBP,2026-04-26,Wallet,Electronics,Gaming Mouse,Completed,Europe,2026-04-26 19:49:55,10.126.24.41,Mobile
TXN-1000278,775491,MERCH-330271,-3835.47,USD,2026-03-13,Cash,Electronics,Wireless Headphones,Refunded,Asia-Pacific,2026-03-13 11:22:17,236.219.38.236,Tablet
TXN-1000279,858667,MERCH-274037,38876.29,GBP,2026-06-25,Bank Transfer,Electronics,Gaming Mouse,Pending,US-West,2026-06-25 13:04:02,213.93.235.181,Tablet
TXN-1000280,654246,MERCH-665319,24949.07,CAD,2026-06-02,Debit Card,Electronics,Wireless Headphones,Completed,Europe,2026-06-02 05:44:06,7.228.178.39,Tablet
TXN-1000281,418095,MERCH-225831,35338.88,INR,2026-08-02,Debit Card,Sports,Yoga Mat,Completed,US-West,2026-08-02 03:51:17,254.215.223.226,Tablet
TXN-1000282,260915,MERCH-998443,-4693.4,CAD,2026-06-08,Debit Card,Electronics,Wireless Headphones,Refunded,US-East,2026-06-08 02:39:04,216.166.217.102,Desktop
TXN-1000283,152129,MERCH-151418,23013.99,AUD,2026-07-02,Wallet,Beauty,Skin Cleanser,Pending,Europe,2026-07-02 21:43:45,173.48.130.62,Mobile
TXN-1000284,70853,MERCH-349274,37619.06,USD,2026-04-23,Wallet,Beauty,Face Serum,Pending,India,2026-04-23 15:01:24,65.219.48.56,Mobile
TXN-1000285,664037,MERCH-916769,30640.68,EUR,2026-06-27,Cash,Home,Desk Lamp,Pending,Europe,2026-06-27 04:20:19,239.199.195.162,Mobile
TXN-1000286,298041,MERCH-150903,-1824.58,INR,2026-06-04,Wallet,Beauty,Face Serum,Refunded,Asia-Pacific,2026-06-04 05:02:04,181.74.230.237,Desktop
TXN-1000287,732383,MERCH-007850,-4033.06,EUR,2026-04-04,Bank Transfer,Food,Protein Bars,Refunded,US-West,2026-04-04 01:49:28,216.81.171.173,Desktop
TXN-1000288,435624,MERCH-098389,19613.73,GBP,2026-03-24,Credit Card,Home,Coffee Maker,Failed,India,2026-03-24 20:46:09,129.239.63.161,Mobile
TXN-1000289,743895,MERCH-350011,38350.35,GBP,2026-04-16,Wallet,Food,Protein Bars,Failed,Europe,2026-04-16 10:48:54,181.89.118.38,Desktop
TXN-1000290,739180,MERCH-505424,-1165.41,CAD,2026-04-28,Credit Card,Home,Desk Lamp,Refunded,Asia-Pacific,2026-04-28 09:07:37,12.10.230.15,Desktop
TXN-1000291,490436,MERCH-564276,39029.85,AUD,2026-03-19,Debit Card,Clothing,Running Shoes,Failed,India,2026-03-19 15:54:00,183.156.52.43,Desktop
TXN-1000292,202659,MERCH-765607,34118.1,INR,2026-07-07,Bank Transfer,Food,Olive Oil,Pending,Asia-Pacific,2026-07-07 13:54:09,200.56.73.65,Mobile
TXN-1000293,148093,MERCH-632142,35132.56,AUD,2026-04-16,Cash,Beauty,Skin Cleanser,Failed,Europe,2026-04-16 11:33:28,174.147.63.100,Desktop
TXN-1000294,595719,MERCH-239673,-1033.15,AUD,2026-03-15,Cash,Beauty,Skin Cleanser,Refunded,US-East,2026-03-15 23:19:41,249.138.184.239,Tablet
TXN-1000295,178954,MERCH-717329,26594.2,CAD,2026-07-31,Credit Card,Electronics,Bluetooth Speaker,Completed,US-West,2026-07-31 02:42:51,166.234.45.151,Desktop
TXN-1000296,994470,MERCH-784755,28330.18,CAD,2026-05-13,Cash,Home,Coffee Maker,Completed,Asia-Pacific,2026-05-13 06:11:59,199.197.113.117,Desktop
TXN-1000297,797236,MERCH-433523,49398.59,GBP,2026-04-17,Wallet,Beauty,Face Serum,Pending,India,2026-04-17 23:05:56,81.164.243.11,Desktop
TXN-1000298,173565,MERCH-062027,16481.83,EUR,2026-08-11,Credit Card,Food,Protein Bars,Completed,Latin America,2026-08-11 10:02:59,21.3.228.113,Desktop
TXN-1000299,669621,MERCH-353047,41752.75,EUR,2026-07-20,Cash,Home,Desk Lamp,Completed,US-West,2026-07-20 02:53:19,227.194.204.49,Tablet
TXN-1000300,163347,MERCH-102109,24260.23,INR,2026-04-25,Wallet,Food,Olive Oil,Pending,India,2026-04-25 12:58:28,215.29.40.47,Mobile
TXN-1000301,41347,MERCH-740321,33785.69,AUD,2026-04-29,Wallet,Beauty,Face Serum,Pending,Asia-Pacific,2026-04-29 17:30:22,247.213.187.72,Tablet
TXN-1000302,540707,MERCH-056915,35584.89,EUR,2026-03-09,Debit Card,Clothing,Running Shoes,Failed,US-West,2026-03-09 14:29:55,168.213.54.151,Desktop
TXN-1000303,827461,MERCH-131289,46200.12,EUR,2026-02-24,Cash,Beauty,Skin Cleanser,Failed,India,2026-02-24 10:37:22,25.153.208.223,Mobile
TXN-1000304,699531,MERCH-622774,26991.39,EUR,2026-08-12,Cash,Sports,Football,Pending,Latin America,2026-08-12 00:08:02,178.13.143.28,Desktop
TXN-1000305,734230,MERCH-049829,-1541.95,,2026-05-27,Wallet,Home,Desk Lamp,Refunded,US-West,2026-05-27 20:36:58,143.214.145.7,Tablet
TXN-1000306,735599,MERCH-768454,22377.3,EUR,2026-03-26,Cash,Clothing,Winter Jacket,Pending,US-East,2026-03-26 05:43:23,217.139.17.208,Desktop
TXN-1000307,929687,MERCH-421828,397.13,USD,2026-04-27,,Electronics,Bluetooth Speaker,Failed,US-West,2026-04-27 22:44:18,115.71.174.252,Tablet
TXN-1000308,685170,MERCH-498414,-3638.71,CAD,2026-05-12,Bank Transfer,Electronics,Bluetooth Speaker,Refunded,,2026-05-12 04:45:27,196.209.190.188,Tablet
TXN-1000309,643997,MERCH-224305,23335.09,EUR,2026-07-30,Debit Card,Beauty,Skin Cleanser,Pending,Europe,2026-07-30 12:00:42,131.109.86.192,Tablet
TXN-1000310,256060,MERCH-924062,28872.38,INR,2026-08-05,Credit Card,Sports,Yoga Mat,Pending,Latin America,2026-08-05 11:10:52,121.208.103.218,Desktop
